,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,label,clean_review
227,227,"Tôi sẽ quay lại nơi này. Một nơi nghỉ dưỡng yên tĩnh, bãi biển rất đẹp và sạch sẽ, nhân viên phục vụ thân thiện, lần sau quay lại tôi sẽ sử dụng dịch vụ spa. Ăn sáng chưa phong phú lắm, tôi thích món bún cá buổi sáng ở đây.",5,5,0,4,0,0,"{giai_tri#very_positive}, {luu_tru#very_positive}, {an_uong#positive}",tôi sẽ quay lại nơi này một nơi nghỉ_dưỡng yên_tĩnh bãi biển rất đẹp và sạch_sẽ nhân_viên phục_vụ thân_thiện lần sau quay lại tôi sẽ sử_dụng dịch_vụ spa ăn sáng chưa phong_phú lắm tôi thích món bún cá buổi sáng ở đây
228,228,Khách sạn sạch sẽ . Vị trí gând trung tâm đi lại tiện lợi . Chỗ đậu xe thoải mái,0,5,0,0,0,0,{luu_tru#very_positive},khách_sạn sạch_sẽ vị_trí gând trung_tâm đi_lại tiện_lợi chỗ đậu xe thoải_mái
229,229,"Khách tới hỏi mua máy mà không ai đến chăm sóc. Dịch vụ quá tệ mà lấy tiền khách nhanh nhưng giao hàng mất hơn 1 ngày, trong khi đó bán kính chỏ có 7km
",0,0,0,0,0,2,{mua_sam#negative},khách tới hỏi mua máy mà không ai đến chăm_sóc dịch_vụ quá tệ mà lấy tiền khách nhanh nhưng giao hàng mất hơn 1 ngày trong khi đó bán_kính chỏ có 7km
230,230,"Khách sạn có thể thuê gọi xe luôn cho mình, tuy nhiên xe hơi cũ, chạy hơi lọc xọc.",0,2,0,0,2,0,"{luu_tru#negative}, {di_chuyen#negative}",khách_sạn có_thể thuê gọi xe luôn cho mình tuy_nhiên xe_hơi cũ chạy hơi lọc_xọc
231,231,"Nếu Bạn đang chênh vênh Không biết Quy nhơn chiều mưa như thế này thì phải tìm kiếm quán nào để núp thì yên tâm nhé. Hãy thử ghé TP66 xem như thế nào, mình đi dạo lòng vòng thf bắt gặp quán này. Nói chung quán rất zê thương đặc biệt mưa mưa tối tối như thế này chụp cửa kính thì max ảo lun nè :))) Quán khá rộng có nhiều view đẹp, Nước ở đây khá ngon và rất hợp túi tiền của các bạn sinh viên! Theo mình nghỉ thì đây khá hợp lý cho những bạn cần không gian học và sống ảo!",0,0,0,4,0,0,{an_uong#positive},nếu bạn đang chênh_vênh không biết quy nhơn chiều mưa như thế_này thì phải tìm_kiếm quán nào để núp thì yên_tâm nhé hãy thử ghé tp66 xem như_thế_nào mình đi dạo lòng_vòng thf bắt_gặp quán này nói_chung quán rất zê thương đặc_biệt mưa mưa tối tối như thế_này chụp cửa_kính thì max ảo lun nè quán khá rộng có nhiều view đẹp nước ở đây khá ngon và rất hợp túi_tiền của các bạn sinh_viên theo mình nghỉ thì đây khá hợp_lý cho những bạn cần không_gian học và sống ảo
232,232,"Hải sản tươi ngon, giá cả thì phải chăng. Đi một lần về cứ muốn hẹn bạn trở lại thêm lần nữa.",0,0,0,5,0,0,{an_uong#very_positive},hải_sản tươi ngon giá_cả thì phải chăng đi một lần về cứ muốn hẹn bạn trở_lại thêm lần nữa
233,233,"Nhà thờ Mằng Lăng nằm cách thành phố Tuy Hòa, Phú Yên khoảng 35km về phía Bắc và là một trong những nhà thờ lâu đời nhất ở Phú Yên nói riêng và Việt Nam nói chung. Điểm nổi bật nhất nhà thờ chính là lối kiến trúc Gothic đặc sắc đã có từ cách đây khoảng 1200 năm trước Công Nguyên.
- Vào cổng miễn phí
- Gửi xe gần tiệm bán nước kế bên free nhé",5,0,0,0,0,0,{giai_tri#very_positive},nhà_thờ mằng lăng nằm cách thành_phố tuy_hoà phú_yên khoảng 35km về phía bắc và là một trong những nhà_thờ lâu_đời nhất ở phú_yên nói_riêng và việt_nam nói_chung điểm nổi_bật nhất nhà_thờ chính là lối kiến_trúc gothic đặc_sắc đã có từ cách đây khoảng 1200 năm trước công_nguyên vào cổng miễn_phí gửi xe gần tiệm bán nước kế bên free nhé
234,234,"Hoa hoa chỉ ngon và mát khi về đêm, ban ngày thì k mát cho lắm vì thời tiết dạo này nắng đỏ lửa. Lẫu sứa, mực cơm chiên và 1 ít món khác, nếu bạn không phải khó tính thì sẽ ăn được và ngon, cảm nhận theo tôi là vậy. Nhưng giá nơi này không rẻ vì thế mới gọi là 1 trong những quán ngon và mắc, nên đi đông khi tới nơi này dễ chia tiền hơn . haha. À mà nhân tiện ai hay uống bia thì phcu5 vụ chua đáo lắm, có khi chia bia hết lúc nào không hay, hãy nói nhỏ phcu5 vụ để mình tự rót là được",0,0,0,5,0,0,{an_uong#very_positive},hoa hoa chỉ ngon và mát khi về đêm ban_ngày thì k mát cho lắm vì thời_tiết dạo này nắng đỏ_lửa lẫu sứa mực cơm_chiên và 1 ít món khác nếu bạn không phải khó_tính thì sẽ ăn được và ngon cảm_nhận theo tôi là vậy nhưng giá nơi này không rẻ vì_thế mới gọi là 1 trong những quán ngon và mắc nên đi đông khi tới nơi này dễ chia tiền hơn haha à mà nhân_tiện ai hay uống bia thì phcu5 vụ chua đáo lắm có_khi chia bia hết lúc_nào không hay hãy nói_nhỏ phcu5 vụ để mình tự rót là được
235,235,"Anh tư vấn rất nhiệt tình và kỹ lưỡng, còn kêu gọi mình cần gì cứ nhắn tin qua Fb hoặc Zalo cho anh, anh sẽ hổ trợ bất cứ thông tin gì mình cần. Nhiệt tình quá xá.",0,0,0,0,5,0,{di_chuyen#very_positive},anh tư_vấn rất nhiệt_tình và kỹ_lưỡng còn kêu_gọi mình cần gì cứ nhắn_tin qua fb hoặc zalo cho anh anh sẽ hổ trợ bất_cứ thông_tin gì mình cần nhiệt_tình quá_xá
236,236,Đó là một nơi bị bỏ hoang nằm trên một bãi biển rất rất rất bẩn! Thật buồn làm sao nó bẩn thỉu ..,2,0,0,0,0,0,{giai_tri#negative},đó là một nơi bị bỏ_hoang nằm trên một bãi biển rất rất rất bẩn thật buồn làm_sao nó bẩn_thỉu
237,237,"Chắc đây là quán cafe lớn nhất Quy Nhơn rồi vì nghe bảo chi phí đầu tư đến cả triệu đô kaka. Quán thiết kế như một cái biệt thự hoành tráng, có đến 3 mặt tiền đường lớn. Quán có nhiều khu khác nhau: khu ngồi ngoài, khu máy lạnh, khu sân vườn ngắm cá. Theo mình thấy khu vườn ngắm cá là đẹp nhất và độc đáo nhất. Tới quán thì nên ngồi bên ngoài sẽ thoáng mát hơn ngồi trong phòng máy lạnh, vì mình thấy phòng máy lạnh bàn ghế san sát lại đông đúc ồn ào mất tính riêng tư. Đúng như cái tên "" The Green"" nên đi đâu cũng thấy xanh xanh, tươi mát 😎 Menu cũng đa dạng như những quán cafe khác. Nhân viên phục vụ khá ổn.",0,0,0,4,0,0,{an_uong#positive},chắc đây là quán cafe lớn nhất quy nhơn rồi vì nghe bảo chi_phí đầu_tư đến cả triệu đô kaka quán thiết_kế như một cái biệt_thự hoành_tráng có đến 3 mặt_tiền đường lớn quán có nhiều khu khác nhau khu ngồi ngoài khu máy_lạnh khu sân vườn ngắm cá theo mình thấy khu vườn ngắm cá là đẹp nhất và độc_đáo nhất tới quán thì nên ngồi bên ngoài sẽ thoáng mát hơn ngồi trong phòng máy_lạnh vì mình thấy phòng máy_lạnh bàn_ghế san_sát lại đông_đúc ồn_ào mất tính riêng_tư đúng như cái tên the green nên đi đâu cũng thấy xanh_xanh tươi_mát smiling face with sunglasses menu cũng đa_dạng như những quán cafe khác nhân_viên phục_vụ khá ổn
238,238,"Quán đông, khách chờ dài cổ, phục vụ thì cũng nhiều người nhưng không phát huy được nhân lực. Món ruột của quán là cơm gà nhưng theo mình thì cũng không ngon lắm. Có khi thịt gà khô hoặc bở! Không quay lại nữa!",0,0,0,2,0,0,{an_uong#negative},quan đông khach chơ dai cô phuc vu thi cung nhiêu ngươi nhưng không phat huy đươc nhân lưc mon ruôt cua quan la cơm ga nhưng theo minh thi cung không ngon lăm co khi thit ga khô hoăc bơ không quay lai nưa
239,239,"Vì vậy, việc thông quan được chứng minh là mất nhiều thời gian hơn so với dự kiến. Tôi nghĩ tài xế sẽ rời đi và tôi sẽ cần 
một chiếc taxi, nhưng thật bất ngờ, người tài xế đang đợi tôi. Tốt thôi!",0,0,0,0,5,0,{di_chuyen#very_positive},vì_vậy việc thông_quan được chứng_minh là mất nhiều thời_gian hơn so với dự_kiến tôi nghĩ tài_xế sẽ rời đi và tôi sẽ cần một chiếc taxi nhưng thật bất_ngờ người tài_xế đang đợi tôi tốt thôi
240,240,"Bánh su choux thì quá nổi tiếng rồi, hồi ở ĐN mình thích nhất ăn ở Chewy, về QN may quá có Bingo cứu vớt cho cái sự thèm ngọt của mình. Bánh trang trí quá yêu, su dai, mới ra lò thì vỏ sẽ hơi giòn. Nhân kem thơm thơm béo mịn. Làm set sinh nhật thì quá là okela. Ngoài ra thì quán còn có nhìu nhìu loại bánh khác nữa như crepe, mousse, cupcake..",0,0,0,5,0,0,{an_uong#very_positive},bánh su choux thì quá nổi_tiếng rồi hồi ở đn mình thích nhất ăn_ở chewy về qn may quá có bingo cứu_vớt cho cái sự thèm ngọt của mình bánh trang_trí quá yêu su dai mới ra_lò thì vỏ sẽ hơi giòn nhân kem thơm thơm béo mịn làm set sinh_nhật thì quá là okela ngoài_ra thì quán còn có nhìu nhìu loại bánh khác nữa như crepe mousse cupcake
241,241,"cùng một thực đơn cũ, giá vẫn quá cao, may mắn là chúng tôi đã chọn từ sự lựa chọn nhỏ trong giờ hạnh phúc của họ.",0,0,0,0,0,0,{an_uong#very_positive},cùng một thực_đơn cũ giá vẫn quá cao may_mắn là chúng_tôi đã chọn từ sự lựa_chọn nhỏ trong giờ hạnh_phúc của họ
242,242,"Hoàn toàn hài lòng! Nhà mình trải nghiệm Quy Nhơn 6 ngày nên đăng ký khách sạn Flora qua Traveloka. Các bạn tiếp tân rất dễ thương và chuyên nghiệp đã tự đề nghị upgrade phòng cho nhà mình do là mùa thấp điểm du lịch. Các bữa ăn buffet ngon với hai em phục vụ rất hiếu khách. Phòng ốc còn mới và rộng, view biển nên rất đẹp. Khách sạn thoáng do thiết kế có cửa thoáng trước và sau nhà.từ khách sạn ra bãi tắm Quy Nhơn tầm khoảng 150 mét, rất tiện lợi, bãi biển sạch và đẹp. Một nơi đáng để nghỉ dưỡng!",0,5,0,5,0,0,"{luu_tru#very_positive}, {an_uong#very_positive}",hoàn_toàn hài_lòng nhà mình trải_nghiệm quy nhơn 6 ngày nên đăng_ký khách_sạn flora qua traveloka các bạn tiếp_tân rất dễ_thương và chuyên_nghiệp đã tự đề_nghị upgrade phòng cho nhà mình do là mùa thấp_điểm du_lịch các bữa ăn buffet ngon với hai em phục_vụ rất hiếu_khách phòng_ốc còn mới và rộng view biển nên rất đẹp khách_sạn thoáng do thiết_kế có cửa thoáng trước và sau nhàtừ khách_sạn ra bãi_tắm quy nhơn tầm khoảng 150 mét rất tiện_lợi bãi biển sạch và đẹp một nơi đáng để nghỉ_dưỡng
243,243,"Thức ăn trung bình. Vị trí khó tìm, không chỗ đậu xe. Nhân viên phục vụ ...trung bình",0,0,0,2,0,0,{an_uong#negative},thức_ăn trung_bình vị_trí khó tìm không chỗ đậu xe nhân_viên phục_vụ trung_bình
244,244,"View đẹp, nhân viên tuy ko tiếp xúc nhưng tư vân rất tận tình qua zalo, đt. Hoàng hôn nhìn từ ks rất đẹp",0,5,0,0,0,0,{luu_tru#very_positive},view đẹp nhân_viên tuy ko tiếp_xúc nhưng tư vân rất tận_tình qua zalo đt hoàng_hôn nhìn từ khách _ sạn rất đẹp
245,245,"JW Marriott đa phần có dịch vụ tốt. Không phải tất cả mọi nhân viên đều ok, nhưng phần lớn những người mình gặp đều rất nhiệt tình và chân thành.
",0,5,0,0,0,0,{luu_tru#very_positive},jw marriott đa_phần có dịch_vụ tốt không phải tất_cả mọi nhân_viên đều ok nhưng phần_lớn những người mình gặp đều rất nhiệt_tình và chân_thành
246,246,"Với tiêu chí đem đến những chiếc bánh trung thu đảm bảo vệ sinh, không chứa chất bảo quản và an toàn cho sức khỏe, Like làm ra những chiếc bánh không chỉ bắt mắt mà còn rất nhiều hương vị độc đáo không phải bánh hàng hiệu nào cũng có. Nghiện bánh của Like lâu rồi vì rất nhiều loại phong phú, thậm chí nhiều tiệm cafe, trà sữa của Quy Nhơn cũng nhập bánh bên Like về bán.",0,0,0,5,0,0,{an_uong#very_positive},với tiêu_chí đem đến những chiếc bánh_trung_thu đảm_bảo vệ_sinh không chứa chất bảo_quản và an_toàn cho sức_khoẻ like làm ra những chiếc bánh không_chỉ bắt_mắt mà_còn rất nhiều hương_vị độc_đáo không phải bánh hàng_hiệu nào cũng có nghiện bánh của like lâu rồi vì rất nhiều loại phong_phú thậm_chí nhiều tiệm cafe trà sữa của quy nhơn cũng nhập bánh bên like về bán
247,247,"Quán này ngon lắm nè! Ăn là nghiện luôn. Mình tới hay ăn lagu với bm chấm,ngon hết sảy con bà bảy! Quán cũng gần trung tâm nên đi lại thuận lợi,sạch sẽ mà ăn ngon nên mình rất thích,giá cả phải chăng nữa. Ai chưa thử thì nên tới thử,bảo đảm ko làm bạn thất vọng đâu 👍🏻👍🏻👍🏻👍🏻",0,0,0,5,0,0,{an_uong#very_positive},quán này ngon lắm nè ăn là nghiện luôn mình tới hay ăn lagu với bm chấmngon hết_sảy con bà bảy quán cũng gần trung_tâm nên đi_lại thuận lợisạch sẽ mà ăn ngon nên mình rất thíchgiá cả phải_chăng nữa ai chưa thử thì nên tới thửbảo đảm ko làm_bạn thất_vọng đâu thumbs up thumbs up thumbs up thumbs up
248,248,"Thái độ nhân viên rất chán, đồ uống thì như nước lã, giá lại đắt k xứng đáng với ly nước gì cả, kiểu kinh doanh chỉ có cái view khách vào check in thôi thì cũng k khá đc
",0,0,0,2,0,0,{an_uong#negative},thái_độ nhân_viên rất chán đồ uống thì như nước_lã giá lại đắt k xứng_đáng với ly nước gì cả kiểu kinh_doanh chỉ có cái view khách vào check in thôi_thì cũng k khá đc
249,249,"Khác sạn ở vị trí thuận tiện, ngay gần bãi biển, đi khoảng 5 phút là ra đến biển, gần Sailing Club, Vincom Mall.",0,0,0,0,0,0,{an_uong#negative},khác sạn ở vị_trí thuận_tiện ngay gần bãi biển đi khoảng 5 phút là ra đến biển gần sailing club vincom mall
250,250,"ừ Sài Gòn bay về Quy Nhơn chơi, được bạn bè dẫn đi quán này, view khá ổn, đồ ăn nhiều nhưng giá cực phải chăng ( so với sài gòn ) khoảng 1/2 thôi, đồ ăn bưng lên cũng nhanh, chất lượng khỏi phải bàn có điều nhân viên hơi lớ ngớ khoảng phục vụ nước, mình phải gọi 3 lần",0,0,0,4,0,0,{an_uong#positive},ừ sài_gòn bay về quy nhơn chơi được bạn_bè dẫn đi quán này view khá ổn đồ_ăn nhiều nhưng giá cực phải_chăng so với sài_gòn khoảng 12 thôi đồ_ăn bưng lên cũng nhanh chất_lượng khỏi phải bàn có_điều nhân_viên hơi lớ_ngớ khoảng phục_vụ nước mình phải gọi 3 lần
